,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname,Count,Age,Historic
8645,Kensington,310/71 Henry St,1,u,380000.0,VB,Edward,29/04/2017,4.2,3031.0,1.0,1.0,2592.0,[[1956.64346939]],Melbourne,Northern Metropolitan,8597,[[64.35653061]],Historic
8647,Middle Park,26 Canterbury Rd,3,h,1420000.0,S,RT,8/04/2017,4.1,3206.0,1.0,0.0,112.0,[[1956.49343878]],Port Phillip,Southern Metropolitan,8599,[[64.50656122]],Historic
8649,Middle Park,158 Neville St,2,h,1300000.0,S,hockingstuart,8/04/2017,4.1,3206.0,1.0,0.0,132.0,1900.0,Port Phillip,Southern Metropolitan,8601,121.0,Historic
8650,Middle Park,84 Hambleton St,4,h,2860000.0,S,Chisholm,20/05/2017,4.1,3206.0,3.0,2.0,160.0,[[1956.49343878]],Port Phillip,Southern Metropolitan,8602,[[64.50656122]],Historic
8651,Middle Park,129 Hambleton St,3,h,1630000.0,S,Cayzer,29/04/2017,4.1,3206.0,1.0,0.0,143.0,[[1956.49343878]],Port Phillip,Southern Metropolitan,8603,[[64.50656122]],Historic
8652,Middle Park,23 Nimmo St,3,h,2250000.0,VB,Marshall,29/04/2017,4.1,3206.0,2.0,1.0,148.0,1890.0,Port Phillip,Southern Metropolitan,8604,131.0,Historic
8653,Moorabbin,6 Cooma St,2,h,1035000.0,S,McGrath,8/04/2017,14.6,3189.0,1.0,1.0,593.0,[[1972.24665259]],Kingston,Southern Metropolitan,8605,[[48.75334741]],Contemporary
8654,Moorabbin,28 Grandview Gr,3,h,1321000.0,S,Charlton,8/04/2017,14.6,3189.0,1.0,2.0,688.0,1956.0,Kingston,Southern Metropolitan,8606,65.0,Historic
8655,Moorabbin,3/29 Fiddes St,2,t,742500.0,S,Buxton,13/05/2017,14.6,3189.0,1.0,1.0,179.0,2001.0,Kingston,Southern Metropolitan,8607,20.0,Contemporary
8656,Moorabbin,239 Chesterville Rd,3,h,860000.0,SA,Hodges,22/04/2017,14.6,3189.0,1.0,2.0,601.0,1970.0,Kingston,Southern Metropolitan,8608,51.0,Contemporary
8657,North Melbourne,41 Chapman St,3,h,2161000.0,S,Nelson,13/05/2017,2.3,3051.0,2.0,1.0,230.0,1900.0,Melbourne,Northern Metropolitan,8609,121.0,Historic
8658,North Melbourne,5 Murphy St,3,h,1485000.0,S,Jellis,20/05/2017,2.3,3051.0,1.0,1.0,198.0,1968.0,Melbourne,Northern Metropolitan,8610,53.0,Contemporary
8659,North Melbourne,649 Queensberry St,2,h,940000.0,S,JMRE,29/04/2017,2.3,3051.0,1.0,0.0,89.0,1890.0,Melbourne,Northern Metropolitan,8611,131.0,Historic
8660,Oakleigh South,8 Lido Ct,3,h,770000.0,S,C21,8/04/2017,14.7,3167.0,1.0,1.0,590.0,1960.0,Kingston,South-Eastern Metropolitan,8612,61.0,Historic
8661,Oakleigh South,272 Warrigal Rd,3,h,985100.0,S,Gary,8/04/2017,14.7,3167.0,1.0,2.0,621.0,1950.0,Monash,South-Eastern Metropolitan,8613,71.0,Historic
8662,Oakleigh South,4 Dalgan St,4,h,1410000.0,S,Buxton,13/05/2017,14.7,3167.0,2.0,4.0,590.0,1950.0,Monash,South-Eastern Metropolitan,8614,71.0,Historic
8663,Oakleigh South,2/15 Golf Rd,3,u,815000.0,S,Woodards,13/05/2017,14.7,3167.0,1.0,2.0,393.0,[[1972.39668319]],Monash,South-Eastern Metropolitan,8615,[[48.60331681]],Contemporary
8664,Oakleigh South,2 Kaybrook Ct,3,h,1042500.0,S,Woodards,22/04/2017,14.7,3167.0,1.0,4.0,658.0,1950.0,Monash,South-Eastern Metropolitan,8616,71.0,Historic
8665,South Kingsville,7A Brunel St,3,t,815000.0,S,Williams,13/05/2017,9.1,3015.0,2.0,2.0,148.0,[[1963.99496916]],Hobsons Bay,Western Metropolitan,8617,[[57.00503084]],Historic
8666,South Kingsville,2/17 Greene St,2,u,321000.0,SP,Jas,13/05/2017,9.1,3015.0,1.0,1.0,0.0,1970.0,Hobsons Bay,Western Metropolitan,8618,51.0,Contemporary
8667,South Kingsville,63 Saltley St,3,h,995000.0,S,Burnham,20/05/2017,9.1,3015.0,1.0,0.0,669.0,[[1963.99496916]],Hobsons Bay,Western Metropolitan,8619,[[57.00503084]],Historic
8668,South Kingsville,14 Vernon St,3,h,1290000.0,S,Jas,20/05/2017,9.1,3015.0,1.0,3.0,715.0,[[1963.99496916]],Hobsons Bay,Western Metropolitan,8620,[[57.00503084]],Historic
8670,Southbank,2402/163 City Rd,2,u,505000.0,S,Dixon,8/04/2017,1.2,3006.0,1.0,1.0,0.0,[[1952.14255116]],Melbourne,Southern Metropolitan,8622,[[68.85744884]],Historic
8671,Southbank,4/5 Miles St,2,u,595000.0,S,RT,8/04/2017,1.2,3006.0,1.0,1.0,0.0,1998.0,Melbourne,Southern Metropolitan,8623,23.0,Contemporary
8672,Southbank,51/88 Wells St,2,u,580000.0,VB,MICM,8/04/2017,1.2,3006.0,1.0,1.0,0.0,1995.0,Melbourne,Southern Metropolitan,8624,26.0,Contemporary
8673,Southbank,9/120 Sturt St,2,u,580000.0,SA,William,13/05/2017,1.2,3006.0,1.0,1.0,0.0,1994.0,Melbourne,Southern Metropolitan,8625,27.0,Contemporary
8674,Spotswood,50 Hick St,3,h,1320000.0,S,Jas,8/04/2017,7.7,3015.0,1.0,3.0,738.0,[[1961.89454066]],Hobsons Bay,Western Metropolitan,8626,[[59.10545934]],Historic
8675,Spotswood,4/36 Robert St,1,u,380000.0,S,Jas,8/04/2017,7.7,3015.0,1.0,1.0,89.0,1980.0,Hobsons Bay,Western Metropolitan,8627,41.0,Contemporary
8676,Spotswood,14 Robb St,3,h,1100000.0,SP,Greg,13/05/2017,7.7,3015.0,1.0,0.0,305.0,1900.0,Hobsons Bay,Western Metropolitan,8628,121.0,Historic
8677,Spotswood,1/39 Stephenson St,3,u,660000.0,S,RT,22/04/2017,7.7,3015.0,1.0,1.0,221.0,2003.0,Hobsons Bay,Western Metropolitan,8629,18.0,Contemporary
8678,Toorak,7/49 Bruce St,2,u,867000.0,S,Jellis,8/04/2017,4.6,3142.0,1.0,1.0,1087.0,[[1957.24359182]],Stonnington,Southern Metropolitan,8630,[[63.75640818]],Historic
8679,Toorak,18/76 Mathoura Rd,1,u,552000.0,S,Nelson,8/04/2017,4.6,3142.0,1.0,1.0,0.0,[[1957.24359182]],Stonnington,Southern Metropolitan,8631,[[63.75640818]],Historic
8680,Toorak,9/723 Orrong Rd,2,u,655000.0,S,Rodney,8/04/2017,4.6,3142.0,1.0,1.0,1816.0,1960.0,Stonnington,Southern Metropolitan,8632,61.0,Historic
8681,Toorak,5/3 Tahara Rd,3,u,840000.0,S,hockingstuart,8/04/2017,4.6,3142.0,1.0,1.0,1678.0,1940.0,Stonnington,Southern Metropolitan,8633,81.0,Historic
8682,Toorak,2/619 Toorak Rd,2,u,1010000.0,PI,Marshall,8/04/2017,4.6,3142.0,2.0,2.0,586.0,1990.0,Stonnington,Southern Metropolitan,8634,31.0,Contemporary
8683,Toorak,1/48 Mathoura Rd,2,u,650000.0,S,Hodges,13/05/2017,4.6,3142.0,1.0,0.0,0.0,[[1957.24359182]],Stonnington,Southern Metropolitan,8635,[[63.75640818]],Historic
8684,Toorak,4 Leighton Ct,3,h,2400000.0,PI,Marshall,20/05/2017,4.6,3142.0,2.0,1.0,224.0,1950.0,Stonnington,Southern Metropolitan,8636,71.0,Historic
8686,Toorak,6/696 Orrong Rd,2,u,750000.0,PI,Williams,20/05/2017,4.6,3142.0,1.0,1.0,0.0,1970.0,Stonnington,Southern Metropolitan,8638,51.0,Contemporary
8687,Toorak,73/145 Canterbury Rd,1,u,247500.0,SA,RT,22/04/2017,4.6,3142.0,1.0,1.0,0.0,[[1957.24359182]],Stonnington,Southern Metropolitan,8639,[[63.75640818]],Historic
8688,Toorak,32/637 Orrong Rd,3,t,1320000.0,S,Gary,29/04/2017,4.6,3142.0,2.0,1.0,3.0,1970.0,Stonnington,Southern Metropolitan,8640,51.0,Contemporary
8689,Toorak,4/5 Selwyn Ct,3,u,922500.0,S,Rodney,29/04/2017,4.6,3142.0,1.0,2.0,4657.0,1980.0,Stonnington,Southern Metropolitan,8641,41.0,Contemporary
8690,Toorak,14/3 Struan St,2,u,760000.0,S,Jellis,29/04/2017,4.6,3142.0,1.0,1.0,0.0,[[1957.24359182]],Stonnington,Southern Metropolitan,8642,[[63.75640818]],Historic
8691,Williamstown North,5/46 Kororoit Creek Rd,2,u,546000.0,S,Williams,8/04/2017,8.9,3016.0,1.0,1.0,2023.0,1979.0,Hobsons Bay,Western Metropolitan,8643,42.0,Contemporary
8692,Williamstown North,2/60 Kororoit Creek Rd,3,t,670000.0,VB,Jas,8/04/2017,8.9,3016.0,2.0,2.0,146.0,2001.0,Hobsons Bay,Western Metropolitan,8644,20.0,Contemporary
8694,Williamstown North,27 Champion Rd,3,h,1575000.0,S,Sweeney,13/05/2017,8.9,3016.0,1.0,1.0,860.0,1950.0,Hobsons Bay,Western Metropolitan,8646,71.0,Historic
8695,Williamstown North,40 Florence St,4,h,1520000.0,SP,Williams,13/05/2017,8.9,3016.0,2.0,3.0,560.0,[[1963.69490795]],Hobsons Bay,Western Metropolitan,8647,[[57.30509205]],Historic
8697,Williamstown North,4 Walter St,3,h,1045000.0,S,Williams,29/04/2017,8.9,3016.0,2.0,3.0,526.0,1990.0,Hobsons Bay,Western Metropolitan,8649,31.0,Contemporary
8698,Windsor,14/27 Lewisham Rd,2,u,585000.0,S,hockingstuart,8/04/2017,5.1,3181.0,1.0,1.0,0.0,1965.0,Stonnington,Southern Metropolitan,8650,56.0,Historic
8699,Windsor,2/6 The Avenue,2,u,690000.0,S,Nelson,13/05/2017,5.1,3181.0,1.0,1.0,0.0,[[1957.99374486]],Stonnington,Southern Metropolitan,8651,[[63.00625514]],Historic
8700,Windsor,3/217 Dandenong Rd,2,u,854000.0,SP,Woodards,22/04/2017,5.1,3181.0,1.0,1.0,774.0,1945.0,Stonnington,Southern Metropolitan,8652,76.0,Historic
8701,Windsor,108 Peel St,1,h,900000.0,VB,hockingstuart,29/04/2017,5.1,3181.0,1.0,1.0,160.0,1930.0,Stonnington,Southern Metropolitan,8653,91.0,Historic
8702,Windsor,7/113 Punt Rd,1,u,350000.0,SP,Kay,29/04/2017,5.1,3181.0,1.0,0.0,0.0,1975.0,Port Phillip,Southern Metropolitan,8654,46.0,Contemporary
8703,Yallambie,57 Tarcoola Dr,3,h,721500.0,S,Darren,20/05/2017,15.0,3085.0,1.0,1.0,594.0,[[1972.84677502]],Banyule,Northern Metropolitan,8655,[[48.15322498]],Contemporary
8704,Yallambie,14 Borlase St,5,h,1060000.0,S,Buckingham,29/04/2017,15.0,3085.0,2.0,2.0,627.0,1960.0,Banyule,Northern Metropolitan,8656,61.0,Historic
8705,Yallambie,7 Marigolds Rd,3,h,984000.0,S,Darren,29/04/2017,15.0,3085.0,2.0,2.0,552.0,[[1972.84677502]],Banyule,Northern Metropolitan,8657,[[48.15322498]],Contemporary
8706,Balaclava,4/247 Inkerman St,2,u,450000.0,SP,Buxton,13/05/2017,6.6,3183.0,1.0,1.0,0.0,1960.0,Port Phillip,Southern Metropolitan,8658,61.0,Historic
8707,Balaclava,5/171 Hotham St,2,u,490000.0,VB,hockingstuart,29/04/2017,6.6,3183.0,1.0,0.0,601.0,[[1960.24420397]],Port Phillip,Southern Metropolitan,8659,[[60.75579603]],Historic
8708,Balaclava,2/31 Orange Gr,1,u,440000.0,S,hockingstuart,29/04/2017,6.6,3183.0,1.0,0.0,0.0,1940.0,Port Phillip,Southern Metropolitan,8660,81.0,Historic
8709,Essendon West,2 Diamond St,3,h,1406000.0,S,Nelson,13/05/2017,9.8,3040.0,1.0,1.0,34.0,[[1965.04518342]],Moonee Valley,Western Metropolitan,8661,[[55.95481658]],Historic
8711,Kingsbury,1/37 Clunes St,3,u,488000.0,S,Ray,13/05/2017,12.4,3083.0,1.0,1.0,260.0,1961.0,Darebin,Northern Metropolitan,8663,60.0,Historic
8712,West Melbourne,218 Adderley St,3,h,1750000.0,S,Woodards,13/05/2017,1.9,3003.0,1.0,1.0,160.0,1870.0,Melbourne,Northern Metropolitan,8664,151.0,Historic
8713,West Melbourne,3/212 Roden St,2,t,1013000.0,S,Alexkarbon,20/05/2017,1.9,3003.0,2.0,1.0,0.0,2010.0,Melbourne,Northern Metropolitan,8665,11.0,Contemporary
8714,West Melbourne,7/234 Roden St,3,t,1171000.0,S,Alexkarbon,20/05/2017,1.9,3003.0,2.0,1.0,650.0,[[1953.19276541]],Melbourne,Northern Metropolitan,8666,[[67.80723459]],Historic
8715,West Melbourne,53 Miller St,2,h,1053000.0,S,Purplebricks,22/04/2017,1.9,3003.0,1.0,0.0,147.0,1880.0,Melbourne,Northern Metropolitan,8667,141.0,Historic
8716,West Melbourne,316/145 Roden St,1,u,295000.0,SP,Alexkarbon,29/04/2017,1.9,3003.0,1.0,1.0,0.0,2013.0,Melbourne,Northern Metropolitan,8668,8.0,Contemporary
8717,Campbellfield,33 Rainsford Tce,3,h,445000.0,S,Harcourts,20/05/2017,14.5,3061.0,1.0,2.0,534.0,[[1972.09662198]],Hume,Northern Metropolitan,8669,[[48.90337802]],Contemporary
8718,Travancore,456/38 Mt Alexander Rd,2,u,360000.0,SP,Pagan,20/05/2017,5.3,3032.0,1.0,1.0,0.0,2010.0,Moonee Valley,Western Metropolitan,8670,11.0,Contemporary
8719,Airport West,118 Marshall Rd,3,h,640000.0,S,Nelson,1/07/2017,10.4,3042.0,1.0,2.0,219.0,1960.0,Moonee Valley,Western Metropolitan,8671,61.0,Historic
8720,Airport West,9 South Rd,3,h,961000.0,S,Nelson,1/07/2017,10.4,3042.0,1.0,2.0,717.0,1950.0,Moonee Valley,Western Metropolitan,8672,71.0,Historic
8721,Albert Park,126 Mills St,2,h,1535000.0,S,Greg,1/07/2017,3.0,3206.0,1.0,0.0,171.0,1900.0,Port Phillip,Southern Metropolitan,8673,121.0,Historic
8722,Albion,2 Bazentin St,3,h,570000.0,S,Barry,1/07/2017,10.5,3020.0,1.0,0.0,423.0,1920.0,Brimbank,Western Metropolitan,8674,101.0,Historic
8723,Alphington,6 Como St,4,h,2345000.0,S,Jellis,1/07/2017,5.7,3078.0,2.0,2.0,803.0,[[1958.8939285]],Yarra,Northern Metropolitan,8675,[[62.1060715]],Historic
8724,Altona North,151 Chambers Rd,3,h,900000.0,S,Greg,1/07/2017,9.4,3025.0,1.0,2.0,672.0,1960.0,Hobsons Bay,Western Metropolitan,8676,61.0,Historic
8726,Ashwood,4 Wippa Ct,3,h,1225000.0,S,hockingstuart,1/07/2017,10.2,3147.0,1.0,2.0,770.0,[[1965.64530585]],Monash,Southern Metropolitan,8678,[[55.35469415]],Historic
8727,Avondale Heights,12a Doyle St,3,u,622000.0,S,Moonee,1/07/2017,9.5,3034.0,1.0,1.0,204.0,[[1964.5950916]],Moonee Valley,Western Metropolitan,8679,[[56.4049084]],Historic
8728,Avondale Heights,41 Herbert St,3,h,825000.0,SP,McDonald,1/07/2017,9.5,3034.0,1.0,4.0,603.0,[[1964.5950916]],Moonee Valley,Western Metropolitan,8680,[[56.4049084]],Historic
8730,Balwyn North,50 Corhampton Rd,5,h,2160000.0,S,Noel,1/07/2017,9.7,3104.0,1.0,2.0,860.0,[[1964.89515281]],Boroondara,Southern Metropolitan,8682,[[56.10484719]],Historic
8731,Balwyn North,2/18 Doncaster Rd,3,t,1050000.0,PI,Ray,1/07/2017,9.7,3104.0,3.0,2.0,200.0,[[1964.89515281]],Boroondara,Southern Metropolitan,8683,[[56.10484719]],Historic
8732,Balwyn North,2/43 Sutton St,3,h,1275000.0,VB,Fletchers,1/07/2017,9.7,3104.0,2.0,2.0,226.0,1965.0,Boroondara,Southern Metropolitan,8684,56.0,Historic
8733,Bayswater,18B Orchard Rd,3,t,640000.0,S,Fletchers,1/07/2017,23.2,3153.0,2.0,1.0,187.0,2010.0,Knox,Eastern Metropolitan,8685,11.0,Contemporary
8734,Bayswater North,1/19 Glen Park Rd,3,u,500000.0,PI,Stockdale,1/07/2017,23.2,3153.0,1.0,2.0,263.0,1970.0,Maroondah,Eastern Metropolitan,8686,51.0,Contemporary
8735,Beaumaris,73 Charman Rd,4,h,1221000.0,PI,Ray,1/07/2017,17.3,3193.0,2.0,3.0,554.0,1925.0,Bayside,Southern Metropolitan,8687,96.0,Historic
8736,Beaumaris,3 Wells Rd,4,h,1823000.0,S,Hodges,1/07/2017,17.3,3193.0,2.0,3.0,728.0,[[1976.29747899]],Bayside,Southern Metropolitan,8688,[[44.70252101]],Contemporary
8738,Bentleigh,12 Auckland St,3,h,1365000.0,S,Buxton,1/07/2017,11.4,3204.0,1.0,1.0,776.0,[[1967.44567314]],Glen Eira,Southern Metropolitan,8689,[[53.55432686]],Contemporary
8739,Bentleigh,48 Tucker Rd,3,h,1045000.0,SP,hockingstuart,1/07/2017,11.4,3204.0,1.0,1.0,401.0,1970.0,Glen Eira,Southern Metropolitan,8690,51.0,Contemporary
8740,Bentleigh East,1 Gladesville Dr,5,h,1220000.0,S,Buxton,1/07/2017,13.8,3165.0,2.0,2.0,611.0,1950.0,Glen Eira,Southern Metropolitan,8691,71.0,Historic
8741,Berwick,96 Avebury Dr,4,h,627500.0,SP,C21,1/07/2017,35.2,3806.0,2.0,2.0,687.0,[[2003.15295777]],Casey,Eastern Victoria,8692,[[17.84704223]],Contemporary
8742,Boronia,39 Lockwoods Rd,3,h,642000.0,S,Stockdale,1/07/2017,25.0,3155.0,2.0,2.0,968.0,[[1987.84983579]],Knox,Eastern Metropolitan,8693,[[33.15016421]],Contemporary
8743,Briar Hill,31A Beaconsfield Rd,3,h,840000.0,S,Barry,1/07/2017,16.1,3088.0,1.0,2.0,509.0,2000.0,Banyule,Eastern Metropolitan,8694,21.0,Contemporary
8744,Brighton,20 Byron St,3,h,2650000.0,S,RT,1/07/2017,10.5,3186.0,2.0,2.0,645.0,1910.0,Bayside,Southern Metropolitan,8695,111.0,Historic
8745,Brighton,36/568 New St,1,u,380000.0,VB,Chisholm,1/07/2017,10.5,3186.0,1.0,1.0,1993.0,2000.0,Bayside,Southern Metropolitan,8696,21.0,Contemporary
8747,Brighton East,18 Centre Rd,4,t,1731000.0,SP,Buxton,1/07/2017,10.3,3187.0,3.0,2.0,345.0,2001.0,Bayside,Southern Metropolitan,8698,20.0,Contemporary
8748,Broadmeadows,1/124 Cuthbert St,3,t,465000.0,S,Barry,1/07/2017,14.0,3047.0,2.0,3.0,248.0,2010.0,Hume,Northern Metropolitan,8699,11.0,Contemporary
8749,Broadmeadows,21 Graham St,3,h,518500.0,S,YPA,1/07/2017,14.0,3047.0,1.0,0.0,576.0,1999.0,Hume,Northern Metropolitan,8700,22.0,Contemporary
8750,Brunswick,11/757 Park St,2,u,692000.0,S,Jellis,1/07/2017,5.2,3056.0,1.0,1.0,0.0,[[1958.14377546]],Moreland,Northern Metropolitan,8701,[[62.85622454]],Historic
8751,Brunswick East,36 Clarence St,2,h,1305000.0,S,Nicholson,1/07/2017,4.0,3057.0,1.0,0.0,315.0,[[1956.34340817]],Moreland,Northern Metropolitan,8702,[[64.65659183]],Historic
8752,Brunswick West,36 Newman St,3,h,1100000.0,S,Brad,1/07/2017,5.2,3055.0,1.0,1.0,322.0,[[1958.14377546]],Moreland,Northern Metropolitan,8703,[[62.85622454]],Historic
8753,Brunswick West,2/59 Smith St,2,h,573000.0,S,Jellis,1/07/2017,5.2,3055.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,8704,51.0,Contemporary
8754,Bulleen,80 Thompsons Rd,3,h,1060000.0,S,Fletchers,1/07/2017,10.8,3105.0,1.0,2.0,631.0,[[1966.5454895]],Manningham,Eastern Metropolitan,8705,[[54.4545105]],Contemporary
8755,Bundoora,28 Greenwood Dr,3,h,805000.0,S,Barry,1/07/2017,12.1,3083.0,1.0,2.0,669.0,[[1968.4958874]],Banyule,Northern Metropolitan,8706,[[52.5041126]],Contemporary
8756,Bundoora,533 Grimshaw St,3,h,682000.0,S,Ray,1/07/2017,12.1,3083.0,1.0,1.0,583.0,[[1968.4958874]],Banyule,Northern Metropolitan,8707,[[52.5041126]],Contemporary
8757,Burnside Heights,31 Batman St,3,h,535000.0,S,Barry,1/07/2017,14.8,3023.0,2.0,2.0,472.0,2005.0,Melton,Western Metropolitan,8708,16.0,Contemporary
8758,Burwood East,2 Amaroo Ct,4,h,1088000.0,PI,Ray,1/07/2017,14.7,3151.0,1.0,1.0,536.0,[[1972.39668319]],Whitehorse,Eastern Metropolitan,8709,[[48.60331681]],Contemporary
8759,Burwood East,11 Kalista Ct,3,h,1180000.0,S,Fletchers,1/07/2017,14.7,3151.0,1.0,1.0,563.0,[[1972.39668319]],Whitehorse,Eastern Metropolitan,8710,[[48.60331681]],Contemporary
8760,Cairnlea,16 Homebush Rd,3,h,630000.0,PI,YPA,1/07/2017,14.8,3023.0,2.0,2.0,397.0,2007.0,Brimbank,Western Metropolitan,8711,14.0,Contemporary
8761,Camberwell,6/9 Eddy St,2,u,677000.0,S,Noel,1/07/2017,7.7,3124.0,1.0,1.0,131.0,1975.0,Boroondara,Southern Metropolitan,8712,46.0,Contemporary
8762,Camberwell,2/576 Riversdale Rd,2,u,670000.0,VB,Jellis,1/07/2017,7.7,3124.0,1.0,1.0,0.0,[[1961.89454066]],Boroondara,Southern Metropolitan,8713,[[59.10545934]],Historic
8763,Camberwell,4/924 Toorak Rd,3,t,1320000.0,PI,Bekdon,1/07/2017,7.7,3124.0,2.0,2.0,227.0,2006.0,Boroondara,Southern Metropolitan,8714,15.0,Contemporary
8764,Canterbury,108/2 Gascoyne St,2,u,816000.0,S,Nelson,1/07/2017,8.4,3126.0,2.0,1.0,8140.0,2015.0,Boroondara,Southern Metropolitan,8715,6.0,Contemporary
8765,Carlton,5/50 Barkly St,1,u,350000.0,VB,Woodards,1/07/2017,1.6,3053.0,1.0,1.0,0.0,1970.0,Melbourne,Northern Metropolitan,8716,51.0,Contemporary
8766,Carlton,106/37 Palmerston St,2,u,620000.0,S,Woodards,1/07/2017,1.6,3053.0,2.0,1.0,0.0,2013.0,Melbourne,Northern Metropolitan,8717,8.0,Contemporary
8767,Carlton,113 Station St,3,h,1760000.0,S,Nelson,1/07/2017,1.6,3053.0,2.0,2.0,151.0,[[1952.74267359]],Melbourne,Northern Metropolitan,8718,[[68.25732641]],Historic
8768,Caroline Springs,16/7 Toolondo Cl,3,h,545000.0,SP,Metro,1/07/2017,14.8,3023.0,2.0,2.0,301.0,[[1972.5467138]],Melton,Western Metropolitan,8719,[[48.4532862]],Contemporary
8769,Caulfield South,3/29 Sussex Rd,2,u,1091500.0,S,hockingstuart,1/07/2017,8.7,3162.0,2.0,1.0,225.0,[[1963.39484673]],Glen Eira,Southern Metropolitan,8720,[[57.60515327]],Historic
8770,Cheltenham,4 Cronin Ct,5,h,1140000.0,S,O'Brien,1/07/2017,17.9,3192.0,2.0,2.0,570.0,[[1977.19766264]],Kingston,Southern Metropolitan,8721,[[43.80233736]],Contemporary
8771,Cheltenham,2/14 Jack Rd,3,t,950000.0,S,Chisholm,1/07/2017,17.9,3192.0,3.0,2.0,160.0,2013.0,Bayside,Southern Metropolitan,8722,8.0,Contemporary
8772,Cheltenham,4/3 MacKenzie St,2,u,425000.0,S,Purplebricks,1/07/2017,17.9,3192.0,1.0,1.0,0.0,[[1977.19766264]],Bayside,Southern Metropolitan,8723,[[43.80233736]],Contemporary
8773,Cheltenham,105 Wilson St,3,h,1116000.0,S,Ray,1/07/2017,17.9,3192.0,1.0,2.0,610.0,[[1977.19766264]],Kingston,Southern Metropolitan,8724,[[43.80233736]],Contemporary
8774,Clifton Hill,5/94 Roseneath St,3,u,1030000.0,S,Nelson,1/07/2017,3.6,3068.0,2.0,2.0,538.0,1995.0,Yarra,Northern Metropolitan,8725,26.0,Contemporary
8775,Coburg,126 Barrow St,2,h,900000.0,VB,Jellis,1/07/2017,6.7,3058.0,1.0,1.0,350.0,1920.0,Moreland,Northern Metropolitan,8726,101.0,Historic
8776,Coburg,12 Rasmussen Ct,4,h,922000.0,SP,Melbourne,1/07/2017,6.7,3058.0,2.0,2.0,463.0,1960.0,Moreland,Northern Metropolitan,8727,61.0,Historic
8777,Coburg,18 Shaftsbury St,3,h,1077000.0,S,Jellis,1/07/2017,6.7,3058.0,1.0,2.0,512.0,[[1960.39423458]],Moreland,Northern Metropolitan,8728,[[60.60576542]],Historic
8778,Coburg North,29 Livingstone St,3,h,805000.0,PI,Jellis,1/07/2017,6.7,3058.0,2.0,2.0,296.0,[[1960.39423458]],Moreland,Northern Metropolitan,8729,[[60.60576542]],Historic
8779,Craigieburn,13 Aston St,4,h,665000.0,PI,RE,1/07/2017,20.6,3064.0,2.0,2.0,756.0,2007.0,Hume,Northern Metropolitan,8730,14.0,Contemporary
8780,Craigieburn,13 Brampton Cl,3,h,515500.0,S,RE,1/07/2017,20.6,3064.0,1.0,4.0,651.0,1990.0,Hume,Northern Metropolitan,8731,31.0,Contemporary
8781,Craigieburn,6 Vision Rd,3,h,660000.0,S,LJ,1/07/2017,20.6,3064.0,2.0,3.0,618.0,2014.0,Hume,Northern Metropolitan,8732,7.0,Contemporary
8782,Cranbourne,26 Mundaring Dr,5,h,572000.0,S,O'Brien,1/07/2017,34.7,3977.0,2.0,1.0,581.0,[[2002.40280473]],Casey,South-Eastern Metropolitan,8733,[[18.59719527]],Contemporary
8783,Croydon,8 Banool Ct,4,h,932000.0,S,Hoskins,1/07/2017,23.0,3136.0,2.0,2.0,880.0,1970.0,Maroondah,Eastern Metropolitan,8734,51.0,Contemporary
8784,Croydon,15 Ronald Rd,2,h,570000.0,SP,McGrath,1/07/2017,23.0,3136.0,1.0,1.0,312.0,1994.0,Maroondah,Eastern Metropolitan,8735,27.0,Contemporary
8785,Croydon,2/26 Vernon St,4,h,875000.0,S,Barry,1/07/2017,23.0,3136.0,2.0,2.0,244.0,[[1984.84922363]],Maroondah,Eastern Metropolitan,8736,[[36.15077637]],Contemporary
8786,Dandenong,5/6 MacPherson St,2,u,348000.0,S,McLennan,1/07/2017,24.7,3175.0,1.0,0.0,156.0,[[1987.39974396]],Greater Dandenong,South-Eastern Metropolitan,8737,[[33.60025604]],Contemporary
8787,Dandenong North,110 Gladstone Rd,3,h,627000.0,S,Barry,1/07/2017,24.7,3175.0,1.0,1.0,610.0,1970.0,Greater Dandenong,South-Eastern Metropolitan,8738,51.0,Contemporary
8788,Dandenong North,52 Simpson Dr,3,h,760000.0,SP,O'Brien,1/07/2017,24.7,3175.0,1.0,2.0,751.0,[[1987.39974396]],Greater Dandenong,South-Eastern Metropolitan,8739,[[33.60025604]],Contemporary
8789,Diamond Creek,17 Norma St,2,h,621000.0,S,Mason,1/07/2017,21.8,3089.0,1.0,0.0,610.0,1939.0,Nillumbik,Northern Victoria,8740,82.0,Historic
8790,Dingley Village,2/77 Centre Dandenong Rd,2,u,612000.0,S,Buxton,1/07/2017,22.2,3172.0,1.0,1.0,197.0,1975.0,Kingston,South-Eastern Metropolitan,8741,46.0,Contemporary
8791,Doncaster,13 Carnarvon St,3,t,840000.0,SP,Philip,1/07/2017,12.4,3108.0,2.0,2.0,0.0,[[1968.94597922]],Manningham,Eastern Metropolitan,8742,[[52.05402078]],Contemporary
8794,Doreen,33 Starboard Dr,3,h,530500.0,S,Buckingham,1/07/2017,25.9,3754.0,2.0,2.0,400.0,2012.0,Whittlesea,Northern Victoria,8743,9.0,Contemporary
